member_id,tier,segment,churn_probability,annual_value_thb,recency_days,frequency,monetary,tenure_days,distinct_branches,home_branch_share,redemption_count,points_balance,morning_visit_ratio,weekend_visit_ratio,avg_days_between_visits,gap_trend,visits_last_30d_vs_prev_30d
M009302,Bronze,At-risk regulars,0.63403744,1235.48,6,7,1235.48,160,2,0.8571428571428571,0,120,0.7142857142857143,0.2857142857142857,25.664699074074075,2.3451454260197924,1.0
M009303,Silver,Hibernating,0.75712514,1524.43,47,7,1524.43,243,3,0.7142857142857143,0,149,0.2857142857142857,0.5714285714285714,32.64641203703704,1.54787455061153,0.5
M009304,Bronze,At-risk regulars,0.16558114,568.5,3,4,568.5,62,1,1.0,0,54,0.5,0.0,19.60324074074074,,1.5
M009307,Bronze,Hibernating,0.92800826,1161.67,62,10,1572.95,404,5,0.6,0,152,0.6,0.2,37.972299382716045,1.7337050946473958,1.0
M009309,Gold,Loyal,0.02221626,3007.49,3,14,3007.49,106,1,1.0,0,293,0.5714285714285714,0.2857142857142857,7.917681623931624,1.034386225471562,1.0
M009310,Bronze,At-risk regulars,0.10816195,687.46,0,4,687.46,69,1,1.0,0,68,0.5,0.25,22.922916666666666,,1.5
M009311,Bronze,One-and-done,0.081262104,386.23,8,3,386.23,44,3,0.3333333333333333,0,37,1.0,0.0,17.998958333333334,,1.5
M009313,Bronze,Champions,0.79826623,4658.28,8,26,4658.28,262,3,0.9230769230769231,2,119,0.46153846153846156,0.23076923076923078,10.163388888888889,2.5003658895636574,0.6666666666666666
M009315,Silver,Loyal,0.085241914,2017.16,16,10,2017.16,194,1,1.0,0,196,0.3,0.4,19.745216049382716,1.0243164506845834,0.6666666666666666
M009316,Gold,Loyal,0.12179242,2697.1800000000003,35,15,4326.57,444,4,0.8,0,427,0.6,0.26666666666666666,29.217410714285712,0.9871266121363087,0.5
M009317,Silver,One-and-done,0.00057198945,137.78,0,1,137.78,0,1,1.0,0,13,1.0,0.0,,,2.0
M009318,Bronze,One-and-done,0.10996427,363.33000000000004,1,3,363.33000000000004,45,2,0.6666666666666666,0,34,0.6666666666666666,0.0,21.8875,,1.5
M009319,Bronze,Loyal,0.16956936,2198.37,6,10,2198.37,171,2,0.9,1,99,0.4,0.2,18.327006172839507,2.4959350362960095,3.0
M009320,Silver,Hibernating,0.98914576,4494.64,80,18,4494.64,274,3,0.8888888888888888,0,439,0.4444444444444444,0.2777777777777778,11.42532679738562,3.0215093665388473,1.0
M009325,Gold,One-and-done,0.052233536,337.44000000000005,8,3,337.44000000000005,30,2,0.6666666666666666,0,33,0.6666666666666666,0.0,11.191666666666666,,1.5
M009326,Bronze,Hibernating,0.27811593,1275.06,39,12,1665.37,445,1,1.0,0,159,0.4166666666666667,0.25,36.92777777777778,0.8173271716479085,0.5
M009327,Bronze,One-and-done,0.0030745966,163.45,15,1,163.45,15,1,1.0,0,16,0.0,0.0,,,2.0
M009328,Bronze,At-risk regulars,0.28711417,1533.7,34,6,1533.7,182,3,0.6666666666666666,0,150,0.0,0.5,29.593333333333334,1.2290254274987098,0.5
M009329,Silver,Loyal,0.695081,2172.02,7,9,2172.02,272,1,1.0,0,212,0.7777777777777778,0.1111111111111111,33.09765625,1.4675810842803028,2.0
M009330,Bronze,One-and-done,0.09360016,296.96000000000004,13,2,296.96000000000004,49,2,0.5,0,28,1.0,0.0,36.047916666666666,,1.0
M009331,Bronze,At-risk regulars,0.39454323,567.97,10,6,567.97,267,3,0.6666666666666666,0,54,0.6666666666666666,0.0,51.431111111111115,0.5411207546062095,2.0
M009332,Gold,Loyal,0.28565082,2281.69,16,8,2281.69,194,1,1.0,0,225,0.5,0.5,25.40863095238095,1.0870851289030015,1.0
M009333,Gold,At-risk regulars,0.08094842,2033.83,6,5,2033.83,136,2,0.8,0,201,1.0,0.4,32.518229166666664,8.072024771136242,1.5
M009334,Silver,One-and-done,0.097927175,344.27,13,2,344.27,51,2,0.5,0,34,1.0,0.0,38.048611111111114,,1.0
M009335,Gold,At-risk regulars,0.0005124615,1199.45,0,1,1199.45,0,1,1.0,0,119,0.0,0.0,,,2.0
M009337,Bronze,One-and-done,0.000700397,151.03,2,1,151.03,2,1,1.0,0,15,1.0,0.0,,,2.0
M009339,Silver,One-and-done,0.0069090477,583.7,13,1,583.7,13,1,1.0,0,58,0.0,0.0,,,2.0
M009340,Bronze,At-risk regulars,0.058085144,1438.67,10,7,1438.67,119,1,1.0,0,140,0.42857142857142855,0.14285714285714285,18.226041666666667,1.1887057319174963,1.5
M009341,Bronze,Loyal,0.12114168,1832.96,11,20,3204.3,583,4,0.85,0,313,0.5,0.35,30.110745614035086,0.7081176291028493,1.5
M009346,Gold,Loyal,0.11624817,3063.05,12,20,4491.41,445,4,0.85,0,438,0.75,0.25,22.78139619883041,0.9234637796816888,0.6666666666666666
M009347,Silver,One-and-done,0.30667117,463.03,23,3,463.03,64,1,1.0,0,45,1.0,0.0,20.459722222222222,,3.0
M009348,Bronze,At-risk regulars,0.5394353,1320.1000000000001,28,6,1320.1000000000001,298,3,0.6666666666666666,0,128,0.6666666666666666,0.3333333333333333,53.96458333333334,0.5427479324051334,2.0
M009349,Bronze,At-risk regulars,0.045606986,811.79,13,3,811.79,53,1,1.0,0,80,0.3333333333333333,0.6666666666666666,19.911805555555556,,0.6666666666666666
M009350,Bronze,Champions,0.02320992,5550.6,14,32,5550.6,326,6,0.84375,0,538,0.5625,0.3125,10.067002688172044,0.7860343624040171,0.75
M009351,Bronze,At-risk regulars,0.28356853,1349.74,25,7,1349.74,229,3,0.7142857142857143,0,131,0.5714285714285714,0.42857142857142855,34.03680555555555,1.0389799484150095,2.0
M009352,Bronze,At-risk regulars,0.08823906,1070.29,17,2,1070.29,40,1,1.0,0,106,0.5,0.5,22.572916666666668,,1.0
M009353,Bronze,One-and-done,0.06583951,350.15999999999997,4,2,350.15999999999997,32,1,1.0,0,34,0.5,1.0,27.802083333333332,,1.0
M009354,Bronze,Hibernating,0.85934484,3665.8,62,15,3797.9,370,3,0.8666666666666667,0,372,0.7333333333333333,0.26666666666666666,21.96884920634921,1.4922602520686272,1.0
M009356,Gold,Hibernating,0.45936814,3206.49,37,10,3206.49,312,3,0.8,0,316,0.5,0.3,30.509182098765432,1.1368922949987306,0.5
M009358,Gold,One-and-done,0.05849991,454.44,3,2,454.44,17,1,1.0,0,44,0.5,0.0,14.39236111111111,,3.0
M009360,Bronze,One-and-done,0.030637441,218.01999999999998,5,2,218.01999999999998,32,1,1.0,0,21,1.0,1.0,27.014583333333334,,1.0
M009362,Silver,Champions,0.004252826,7908.599999999999,0,33,7908.599999999999,283,3,0.9393939393939394,3,390,0.3939393939393939,0.42424242424242425,8.842252604166667,1.0114941282256351,1.0
M009364,Silver,Hibernating,0.997757,5853.74,58,28,5853.74,312,7,0.7857142857142857,0,571,0.75,0.21428571428571427,9.408076131687242,4.541359699311279,0.5
M009365,Bronze,Loyal,0.59547675,1892.23,21,8,1892.23,252,3,0.75,0,185,0.0,0.5,32.995337301587305,1.7128085359710585,2.0
M009367,Silver,Hibernating,0.9118607,1960.1200000000001,54,17,3913.23,536,3,0.8823529411764706,0,383,0.5882352941176471,0.4117647058823529,30.129166666666666,2.0336407360449957,0.5
M009368,Bronze,Loyal,0.8171131,1801.8,31,15,1801.8,264,2,0.9333333333333333,0,172,0.6,0.6,16.638988095238098,1.4258466447500988,0.5
M009369,Bronze,At-risk regulars,0.10242034,719.3100000000001,13,4,719.3100000000001,68,1,1.0,0,71,0.25,0.25,18.26087962962963,,0.6666666666666666
M009370,Bronze,At-risk regulars,0.34870854,844.14,33,6,844.14,322,1,1.0,0,81,0.5,0.3333333333333333,57.88291666666667,2.9666274355956577,0.5
M009371,Bronze,At-risk regulars,0.068945356,744.65,10,5,744.65,74,2,0.8,0,72,0.4,0.2,16.000868055555554,1.8413439984898894,1.5
M009372,Bronze,One-and-done,0.002326257,148.11,12,1,148.11,12,1,1.0,0,14,0.0,1.0,,,2.0
M009373,Silver,Champions,0.0012684707,8266.89,1,41,8266.89,260,4,0.926829268292683,0,806,0.7073170731707317,0.1951219512195122,6.47154513888889,0.8963631218735464,1.0
M009375,Gold,Loyal,0.29556978,2268.2799999999997,11,10,2268.2799999999997,231,1,1.0,1,157,0.6,0.4,24.459645061728395,1.0925178894585117,1.0
M009376,Bronze,At-risk regulars,0.055032965,560.14,9,4,560.14,45,1,1.0,0,55,0.5,0.5,12.017592592592592,,2.0
M009377,Gold,Loyal,0.61216414,2388.48,26,11,2388.48,352,3,0.8181818181818182,0,233,0.6363636363636364,0.2727272727272727,32.60986111111111,1.4166712300011868,2.0
M009379,Bronze,Hibernating,0.8146002,1776.83,45,14,2201.7,461,3,0.8571428571428571,0,214,0.5714285714285714,0.14285714285714285,31.980929487179484,1.6832452243949894,0.5
M009380,Bronze,Hibernating,0.8203234,1014.14,67,9,1014.14,354,3,0.7777777777777778,0,97,0.4444444444444444,0.2222222222222222,35.89435763888889,1.2860951989225888,1.0
M009381,Bronze,Hibernating,0.8668001,2769.4700000000003,62,11,2769.4700000000003,347,4,0.7272727272727273,1,99,0.5454545454545454,0.2727272727272727,28.484930555555557,1.8213321410277559,1.0
M009382,Bronze,At-risk regulars,0.7176739,1308.36,27,8,1308.36,122,4,0.625,0,126,0.625,0.125,13.56468253968254,0.9286251933464023,0.6666666666666666
M009383,Bronze,Champions,0.0006869353,7150.83,3,51,10243.41,446,5,0.8823529411764706,0,999,0.5686274509803921,0.23529411764705882,8.852708333333334,0.8072108217316686,1.6666666666666667
M009385,Bronze,One-and-done,0.47018135,425.06,14,2,425.06,30,1,1.0,0,41,0.5,0.0,15.699305555555556,,1.0
M009387,Gold,Loyal,0.29125708,2909.1,0,13,2909.1,117,3,0.8461538461538461,0,286,0.38461538461538464,0.46153846153846156,9.72638888888889,1.1191088890522758,0.6666666666666666
M009389,Silver,Hibernating,0.7725953,1018.77,40,7,1018.77,172,4,0.5714285714285714,0,98,0.5714285714285714,0.42857142857142855,21.97430555555556,1.5059130985692413,0.5
M009390,Silver,Hibernating,0.9866969,2118.8,75,15,2118.8,333,4,0.7333333333333333,1,117,0.4,0.4,18.421031746031748,4.01703561170768,1.0
M009391,Bronze,At-risk regulars,0.093866795,1387.1100000000001,29,4,1387.1100000000001,113,3,0.5,0,137,0.25,0.5,27.879166666666666,,1.0
M009392,Silver,At-risk regulars,0.68714595,964.46,36,8,1104.8799999999999,368,4,0.625,0,109,0.375,0.375,47.396726190476194,1.2716278587922256,0.5
M009394,Bronze,One-and-done,0.0019061773,185.18,16,1,185.18,16,1,1.0,0,18,0.0,0.0,,,2.0
M009395,Silver,Champions,0.0060593053,5816.27,5,33,5816.27,211,6,0.8484848484848485,0,565,0.42424242424242425,0.3939393939393939,6.439995659722223,1.0021905764302903,0.8333333333333334
M009396,Bronze,Hibernating,0.45685118,2792.32,63,17,3779.9,518,1,1.0,0,369,0.7647058823529411,0.17647058823529413,28.44045138888889,1.0471367583720044,1.0
M009397,Silver,Champions,0.005349831,6006.23,5,22,6006.23,171,4,0.8181818181818182,0,590,0.4090909090909091,0.2727272727272727,7.922883597883598,0.6091418167774681,1.5
M009398,Bronze,Loyal,0.51219094,1425.68,12,15,1986.82,527,2,0.9333333333333333,0,191,1.0,0.2,36.78377976190477,0.860771296744942,1.0
M009401,Gold,At-risk regulars,0.17833644,1815.35,24,6,1815.35,150,2,0.8333333333333334,0,179,0.6666666666666666,0.3333333333333333,25.16027777777778,1.869758194368603,2.0
M009402,Bronze,Loyal,0.117340654,3445.99,10,20,4039.7999999999997,418,4,0.85,1,333,0.5,0.4,21.45734649122807,0.8629493593397082,0.6666666666666666
M009403,Silver,At-risk regulars,0.10953016,766.69,15,4,766.69,82,2,0.75,0,76,0.5,0.25,22.316203703703707,,1.0
M009404,Bronze,Hibernating,0.93335664,1973.31,44,15,1973.31,354,6,0.6666666666666666,0,190,0.4666666666666667,0.4,22.15451388888889,1.4313667503024794,0.5
M009406,Bronze,At-risk regulars,0.14273229,687.51,18,4,687.51,70,1,1.0,0,67,0.75,0.25,17.165277777777778,,0.6666666666666666
M009407,Bronze,At-risk regulars,0.291062,735.96,4,6,735.96,149,3,0.6666666666666666,0,72,0.5,0.6666666666666666,29.050694444444446,1.1078956633875887,1.0
M009408,Bronze,Loyal,0.60028285,1520.17,13,12,1520.17,329,4,0.75,0,145,0.4166666666666667,0.08333333333333333,28.703914141414145,1.1926217115210158,1.0
M009410,Silver,One-and-done,0.001825022,231.85,15,1,231.85,15,1,1.0,0,23,1.0,0.0,,,2.0
M009412,Silver,Loyal,0.87230253,5277.79,27,23,5277.79,238,3,0.8695652173913043,2,291,0.5217391304347826,0.30434782608695654,9.566698232323233,2.0730833183698083,1.0
M009413,Silver,At-risk regulars,0.2713468,1664.72,13,7,1664.72,123,4,0.5714285714285714,0,164,0.5714285714285714,0.42857142857142855,18.338078703703705,1.394670817967475,0.6666666666666666
M009414,Bronze,Loyal,0.736104,1218.2,29,12,1714.1000000000001,451,1,1.0,0,166,0.5833333333333334,0.25,38.33112373737374,1.8150537872517893,2.0
M009416,Gold,Loyal,0.560215,2166.6099999999997,32,18,3639.91,544,2,0.9444444444444444,0,354,0.3888888888888889,0.3888888888888889,30.111111111111107,1.709008144065064,0.3333333333333333
M009419,Silver,One-and-done,0.057616744,409.85,22,2,409.85,58,1,1.0,0,40,0.5,0.0,36.47013888888889,,1.0
M009420,Gold,Loyal,0.053090762,2861.36,9,10,2861.36,142,1,1.0,0,281,0.4,0.3,14.757561728395062,0.8268140736197226,1.0
M009422,Silver,One-and-done,0.00059589784,117.7,14,1,117.7,14,1,0.0,0,11,1.0,0.0,,,2.0
M009423,Silver,Champions,0.0043646195,6476.07,5,29,6476.07,240,3,0.9310344827586207,1,446,0.3448275862068966,0.4827586206896552,8.391269841269843,0.8711648830938185,1.0
M009424,Bronze,At-risk regulars,0.5713117,1826.4699999999998,23,7,1826.4699999999998,358,4,0.5714285714285714,0,179,0.5714285714285714,0.14285714285714285,55.752546296296295,1.0413177611282503,2.0
M009425,Bronze,At-risk regulars,0.06483119,512.21,9,3,512.21,72,1,1.0,0,50,0.0,0.3333333333333333,31.543055555555554,,1.0
M009426,Bronze,Hibernating,0.91641396,2064.04,52,12,2648.11,433,6,0.5833333333333334,0,259,0.75,0.25,34.64103535353535,1.7879038805000815,0.5
M009427,Silver,At-risk regulars,0.034988824,1288.38,16,5,1288.38,99,2,0.8,0,127,0.4,0.2,20.736284722222223,0.37093445600132074,0.6666666666666666
M009428,Bronze,Hibernating,0.6694678,1890.5900000000001,58,6,1890.5900000000001,140,3,0.6666666666666666,0,187,1.0,0.0,16.41097222222222,1.5265805397780006,0.5
M009429,Bronze,At-risk regulars,0.7832927,880.5,2,6,880.5,323,2,0.6666666666666666,0,86,0.6666666666666666,0.16666666666666666,64.30444444444444,0.48369832585458933,2.0
M009430,Gold,Loyal,0.38575044,2707.06,8,11,2707.06,239,3,0.8181818181818182,0,265,0.9090909090909091,0.18181818181818182,23.096944444444443,1.2856281263309737,1.0
M009431,Silver,One-and-done,0.3269412,272.4,14,2,272.4,30,1,1.0,0,26,0.5,0.0,16.53263888888889,,1.0
M009432,Gold,At-risk regulars,0.06690942,1342.46,18,3,1342.46,62,1,1.0,0,133,0.6666666666666666,0.3333333333333333,22.224305555555556,,1.0
M009433,Bronze,One-and-done,0.0007859071,111.4,16,1,111.4,16,1,1.0,0,11,1.0,0.0,,,2.0
M009434,Bronze,At-risk regulars,0.10058875,1934.39,21,6,1934.39,172,1,1.0,0,190,0.3333333333333333,0.16666666666666666,30.265000000000004,0.8352563307279819,1.0
M009435,Bronze,Loyal,0.7651355,2079.75,17,9,2079.75,278,3,0.7777777777777778,0,204,0.5555555555555556,0.1111111111111111,32.614322916666666,1.5050490213458545,1.0
M009436,Bronze,At-risk regulars,0.10987966,1356.41,6,5,1356.41,114,1,1.0,0,134,0.4,0.2,26.92534722222222,1.2486204188214653,1.0
M009437,Bronze,Loyal,0.71105796,1656.37,17,8,1656.37,140,4,0.625,0,162,0.5,0.25,17.662400793650797,1.413674323516365,1.0
M009438,Bronze,At-risk regulars,0.86599594,1269.05,20,9,1269.05,103,3,0.7777777777777778,0,123,0.5555555555555556,0.3333333333333333,10.426996527777778,1.5065514872932846,0.5
M009439,Bronze,At-risk regulars,0.09793722,795.74,17,5,795.74,86,1,1.0,0,76,0.6,0.0,17.228819444444447,1.1811494673869913,0.6666666666666666
M009440,Gold,Champions,0.022445783,5248.72,8,25,5248.72,202,5,0.84,2,228,0.52,0.28,8.07974537037037,0.9625388522940675,0.8
M009442,Bronze,One-and-done,0.06902102,319.77,5,2,319.77,23,2,0.5,0,31,0.0,0.5,17.749305555555555,,3.0
M009443,Bronze,At-risk regulars,0.16957116,580.38,21,4,580.38,78,3,0.5,0,56,0.5,0.0,18.84976851851852,,1.0
M009444,Bronze,Hibernating,0.17033708,906.19,49,5,906.19,180,4,0.4,0,88,0.4,0.4,32.76701388888889,0.7983115683946709,0.5
M009445,Bronze,Hibernating,0.7229009,1405.58,82,13,2999.56,507,2,0.9230769230769231,0,294,0.5384615384615384,0.46153846153846156,35.43640046296297,1.3086598992391334,1.0
M009446,Bronze,Hibernating,0.99461174,5666.43,67,33,5666.43,168,7,0.7878787878787878,0,552,0.42424242424242425,0.36363636363636365,3.163910590277778,1.562178312485061,1.0
M009448,Silver,Hibernating,0.7285627,1302.3600000000001,45,7,1302.3600000000001,289,2,0.8571428571428571,0,126,0.8571428571428571,0.0,40.68171296296296,1.9211232724159997,0.5
M009450,Silver,Hibernating,0.95411056,3619.48,49,18,3619.48,210,3,0.8888888888888888,0,354,0.4444444444444444,0.2222222222222222,9.486315359477125,1.0799325499512153,0.5
M009451,Gold,Champions,0.063595444,4436.99,24,25,6728.639999999999,525,3,0.92,3,161,0.52,0.28,20.874855324074073,1.0084063730488602,1.0
M009452,Bronze,At-risk regulars,0.5646552,1339.05,22,7,1339.05,271,3,0.7142857142857143,0,130,0.7142857142857143,0.2857142857142857,41.45752314814815,0.9327933780837885,2.0
M009454,Bronze,Loyal,0.6940734,1455.66,19,11,1455.66,282,4,0.6363636363636364,0,140,0.36363636363636365,0.18181818181818182,26.29395833333333,1.1921839355666846,1.0
M009455,Bronze,At-risk regulars,0.022430442,590.5699999999999,5,3,590.5699999999999,20,2,0.6666666666666666,0,57,0.3333333333333333,0.3333333333333333,7.6045138888888895,,4.0
M009456,Bronze,One-and-done,0.0010242098,179.65,3,1,179.65,3,1,1.0,0,17,1.0,0.0,,,2.0
M009457,Gold,Hibernating,0.41613656,2329.71,59,10,2329.71,358,2,0.9,0,228,0.4,0.5,33.230169753086415,0.8871778713362473,0.5
M009458,Bronze,At-risk regulars,0.043906268,548.02,11,3,548.02,85,1,1.0,0,54,1.0,0.3333333333333333,37.01145833333334,,2.0
M009460,Bronze,At-risk regulars,0.064320326,1569.1399999999999,17,6,1569.1399999999999,101,3,0.6666666666666666,1,25,0.6666666666666666,0.16666666666666666,16.782222222222224,1.0287927260481566,0.6666666666666666
M009461,Silver,Loyal,0.7259967,1708.38,0,9,1708.38,207,2,0.8888888888888888,0,166,0.3333333333333333,0.4444444444444444,25.829861111111107,1.3024784119324588,1.0
M009462,Bronze,At-risk regulars,0.008117422,894.52,4,6,894.52,36,1,1.0,0,87,0.5,0.16666666666666666,6.439444444444445,0.973346774906705,3.0
M009463,Bronze,At-risk regulars,0.18318905,640.95,11,4,640.95,100,1,1.0,0,62,0.5,0.25,29.756944444444443,,1.0
M009464,Silver,Hibernating,0.7584936,2841.9,64,13,3268.51,437,2,0.9230769230769231,1,212,0.6923076923076923,0.07692307692307693,31.06585648148148,1.388229780323384,1.0
M009465,Bronze,Loyal,0.20937723,1533.72,6,8,1533.72,206,2,0.875,0,148,0.625,0.25,28.578075396825398,0.7963788527365611,1.5
M009468,Bronze,At-risk regulars,0.14427131,1100.71,26,4,1100.71,52,1,1.0,0,107,0.5,0.75,8.763425925925926,,0.5
M009469,Bronze,Champions,0.47024894,7209.95,3,36,7209.95,343,8,0.7777777777777778,0,703,0.5,0.3055555555555556,9.728035714285713,1.672608472362149,0.75
M009470,Bronze,Loyal,0.06745869,1710.43,3,8,1710.43,144,1,1.0,0,167,0.5,0.125,20.134027777777778,0.7711706667081448,1.0
M009471,Gold,At-risk regulars,0.08375819,1457.4299999999998,25,5,1457.4299999999998,128,2,0.8,0,143,0.6,0.4,25.801388888888887,1.2351898173067788,1.0
M009473,Gold,At-risk regulars,0.16622736,1427.31,11,6,1427.31,128,2,0.8333333333333334,0,140,0.6666666666666666,0.3333333333333333,23.468611111111112,1.3269151358557796,1.0
M009474,Gold,Loyal,0.12412909,3319.59,12,19,3749.29,381,2,0.9473684210526315,0,364,0.6842105263157895,0.3157894736842105,20.50582561728395,0.9537310022223814,0.6666666666666666
M009475,Bronze,At-risk regulars,0.022224408,932.75,13,7,932.75,57,3,0.7142857142857143,0,92,0.42857142857142855,0.14285714285714285,7.328819444444445,0.6318583614668969,0.8
M009478,Gold,At-risk regulars,0.10372377,890.8199999999999,9,4,890.8199999999999,83,1,1.0,0,87,0.75,0.25,24.772685185185185,,1.0
M009480,Bronze,Hibernating,0.7593916,747.1700000000001,61,7,747.1700000000001,267,1,1.0,0,69,0.2857142857142857,0.42857142857142855,34.32199074074074,1.4638328985194171,1.0
M009481,Bronze,One-and-done,0.04895999,273.42,3,2,273.42,37,1,1.0,0,26,1.0,0.0,33.99722222222222,,1.0
M009483,Bronze,Champions,0.0009983476,6381.06,6,31,6381.06,277,4,0.9032258064516129,1,428,0.6129032258064516,0.25806451612903225,9.037592592592594,0.7234886848528119,1.25
M009484,Gold,At-risk regulars,0.065221354,859.61,22,4,859.61,111,1,1.0,0,84,0.5,0.25,29.58587962962963,,1.0
M009485,Bronze,At-risk regulars,0.016843256,1559.5,2,4,1559.5,65,1,1.0,0,154,0.25,0.5,20.86226851851852,,3.0
M009486,Bronze,At-risk regulars,0.07156892,903.99,8,6,903.99,74,3,0.6666666666666666,0,86,0.16666666666666666,0.8333333333333334,13.12236111111111,1.5346100976212111,2.0
M009488,Bronze,Loyal,0.8712917,2268.85,10,11,2268.85,322,4,0.7272727272727273,0,223,0.45454545454545453,0.36363636363636365,31.208958333333335,1.5953662803984823,2.0
M009489,Silver,At-risk regulars,0.26589757,1702.18,21,7,1702.18,154,3,0.7142857142857143,0,166,0.42857142857142855,0.42857142857142855,22.152199074074076,1.0354674040199934,1.0
M009490,Silver,One-and-done,0.014956383,298.53000000000003,12,3,298.53000000000003,76,1,1.0,0,28,0.0,0.6666666666666666,31.965625000000003,,1.0
M009491,Bronze,At-risk regulars,0.1792784,843.26,20,4,843.26,98,1,1.0,0,82,0.75,0.0,26.07013888888889,,1.0
M009492,Bronze,At-risk regulars,0.1477016,619.62,24,4,619.62,107,1,1.0,0,61,1.0,0.0,27.644444444444446,,1.0
M009494,Silver,Loyal,0.8764303,1522.3,14,9,1522.3,201,3,0.7777777777777778,0,147,0.3333333333333333,0.3333333333333333,23.378819444444446,2.1375380669073567,2.0
M009498,Silver,At-risk regulars,0.48483548,1359.5,5,8,1359.5,207,2,0.875,0,132,0.5,0.5,28.856448412698416,0.9856039542786532,1.0
M009499,Silver,At-risk regulars,0.087073945,803.01,11,5,803.01,130,1,1.0,0,78,0.6,0.4,29.72482638888889,0.6918447997125922,1.0
M009500,Bronze,One-and-done,0.19257009,431.96000000000004,1,3,431.96000000000004,34,1,1.0,0,42,0.3333333333333333,0.0,16.52986111111111,,1.5
M009501,Bronze,At-risk regulars,0.19575068,920.52,38,3,920.52,82,1,1.0,0,90,0.3333333333333333,0.6666666666666666,21.901736111111113,,0.5
M009502,Bronze,At-risk regulars,0.43403596,1028.8,37,6,1028.8,169,1,1.0,0,100,0.3333333333333333,0.3333333333333333,26.300555555555558,1.0566415492701395,0.5
M009504,Bronze,One-and-done,0.12100974,514.8199999999999,28,2,514.8199999999999,38,2,0.5,0,50,0.5,0.0,9.693055555555556,,1.0
M009505,Gold,Champions,0.030073008,2544.44,15,24,5852.23,591,7,0.7083333333333334,3,180,0.6666666666666666,0.20833333333333334,25.04145531400966,0.8602920489712941,0.6666666666666666
M009506,Silver,Loyal,0.680272,3061.34,32,15,3723.51,419,3,0.8666666666666667,0,366,0.4666666666666667,0.26666666666666666,27.660367063492068,1.789367695705504,0.5
M009507,Silver,One-and-done,0.11947122,220.84,12,2,220.84,42,1,1.0,0,21,0.5,0.5,30.302083333333332,,1.0
M009508,Bronze,Loyal,0.9666532,3163.67,14,22,3515.7,404,5,0.8181818181818182,0,342,0.6363636363636364,0.13636363636363635,18.565740740740743,5.003393883170717,2.0
M009509,Bronze,At-risk regulars,0.031356357,1088.79,12,3,1088.79,49,2,0.6666666666666666,0,107,0.3333333333333333,0.6666666666666666,18.789583333333333,,0.6666666666666666
M009510,Bronze,Hibernating,0.95303607,1554.12,51,11,1554.12,267,4,0.7272727272727273,0,150,0.36363636363636365,0.18181818181818182,21.611250000000002,1.4834837518243826,0.5
M009511,Silver,Champions,0.023388632,4836.83,2,25,4836.83,179,3,0.92,2,151,0.48,0.36,7.361689814814814,1.0349924204143508,1.0
M009512,Bronze,Champions,0.95822805,6714.28,26,29,6714.28,134,2,0.9655172413793104,0,655,0.6551724137931034,0.2413793103448276,3.8647073412698414,1.4410881363331853,0.2222222222222222
M009515,Silver,At-risk regulars,0.5149019,1349.22,6,8,1349.22,181,2,0.875,0,133,1.0,0.125,24.990972222222222,1.0702294227934337,0.6666666666666666
M009517,Bronze,Champions,0.005649353,2743.39,10,35,5730.23,639,4,0.9142857142857143,4,157,0.5714285714285714,0.2857142857142857,18.497671568627453,0.7023692442427689,1.0
M009518,Bronze,Loyal,0.73590785,4106.51,14,15,4106.51,130,3,0.8666666666666667,0,405,0.6,0.3333333333333333,8.3,1.2387565661653595,0.5
M009520,Bronze,Loyal,0.54783237,2199.82,10,11,2199.82,139,4,0.7272727272727273,0,213,0.2727272727272727,0.2727272727272727,12.90729166666667,0.8676955780430017,0.6
M009521,Bronze,One-and-done,0.0006895689,179.62,1,1,179.62,1,1,1.0,0,17,1.0,0.0,,,2.0
M009522,Bronze,One-and-done,0.0027924639,208.64,1,1,208.64,1,1,1.0,0,20,0.0,0.0,,,2.0
M009523,Silver,Champions,0.00032646503,8866.53,2,49,10123.08,416,7,0.8571428571428571,5,69,0.4897959183673469,0.32653061224489793,8.623958333333334,0.8327150514310201,1.0
M009524,Bronze,At-risk regulars,0.124916434,453.15999999999997,1,4,453.15999999999997,83,1,1.0,0,44,0.5,0.0,27.311574074074073,,1.5
M009525,Bronze,At-risk regulars,0.14527874,1830.72,9,6,1830.72,135,2,0.8333333333333334,0,180,0.8333333333333334,0.0,25.19194444444445,0.9475979423648564,1.0
M009526,Bronze,Champions,0.04588717,6389.65,25,48,9252.4,482,4,0.9375,3,404,0.4583333333333333,0.3541666666666667,9.731190898345154,0.8234909251852969,0.4
M009527,Bronze,At-risk regulars,0.045140255,519.31,1,4,519.31,45,2,0.75,0,50,0.25,0.25,14.686111111111112,,2.0
M009529,Bronze,One-and-done,0.04849303,208.49,17,2,208.49,52,1,1.0,0,20,1.0,0.0,34.94097222222222,,1.0
M009531,Bronze,One-and-done,0.0024248867,100.56,6,1,100.56,6,1,1.0,0,10,0.0,0.0,,,2.0
M009533,Silver,Loyal,0.09935853,2109.63,30,7,2109.63,194,2,0.8571428571428571,0,208,0.14285714285714285,0.5714285714285714,27.353125000000002,0.9018307648975981,0.3333333333333333
M009536,Gold,Loyal,0.36897784,3416.29,18,12,4545.8099999999995,431,3,0.8333333333333334,0,447,0.6666666666666666,0.3333333333333333,37.52998737373737,1.0017262844157706,2.0
