member_id,signup_date,tier,home_branch,age_band,city,recency_days,frequency,monetary,tenure_days,distinct_branches,home_branch_share,redemption_count,points_balance,morning_visit_ratio,weekend_visit_ratio,avg_days_between_visits,gap_trend,days_to_second_purchase,visits_last_30d_vs_prev_30d,churned,cluster,segment
M008206,2025-11-18,Silver,B22,25-34,Bangkok,5,21,4321.99,163,2,0.9523809523809524,1,318,0.5714285714285714,0.3333333333333333,7.920624999999999,0.875494507904535,15.494444444444444,0.8333333333333334,0,0,Loyal
M008209,2025-03-23,Silver,B15,25-34,Bangkok,65,16,4351.51,403,5,0.75,0,427,0.625,0.375,22.514398148148143,0.7271799408022318,6.873611111111111,1.0,0,3,Hibernating
M008211,2025-11-21,Bronze,B23,35-44,Bangkok,10,6,905.94,160,1,1.0,0,87,0.5,0.1666666666666666,30.045,1.4456764265034003,26.01527777777778,1.0,0,2,At-risk regulars
M008212,2025-09-30,Silver,B36,35-44,Pattaya,28,8,1143.89,212,4,0.625,0,111,0.5,0.25,26.227083333333333,1.6897282184543874,20.716666666666665,2.0,1,2,At-risk regulars
M008214,2026-01-20,Bronze,B16,45-54,Bangkok,27,4,762.78,100,2,0.75,0,75,0.75,0.25,24.327314814814816,,30.013194444444444,1.0,0,2,At-risk regulars
M008215,2025-07-14,Silver,B26,55+,Chiang Mai,18,5,684.38,290,1,1.0,0,66,0.2,0.4,67.93663194444444,8.18647942521228,10.631944444444445,1.0,0,2,At-risk regulars
M008216,2026-01-03,Bronze,B26,18-24,Chiang Mai,4,9,978.58,117,2,0.8888888888888888,0,94,0.5555555555555556,0.3333333333333333,14.139756944444445,0.6940784992333267,29.218055555555555,1.3333333333333333,0,2,At-risk regulars
M008217,2026-01-22,Bronze,B19,45-54,Bangkok,16,4,533.56,98,3,0.5,0,52,0.25,0.0,27.33935185185185,,12.85138888888889,1.0,0,2,At-risk regulars
M008218,2025-10-15,Bronze,B13,25-34,Bangkok,56,6,935.75,197,2,0.8333333333333334,0,91,0.3333333333333333,0.1666666666666666,28.23569444444444,2.0234078308390564,9.550694444444444,0.5,0,3,Hibernating
M008219,2025-12-02,Bronze,B35,25-34,Pattaya,2,16,2515.37,149,2,0.9375,0,243,0.625,0.3125,9.810277777777776,2.273326770925078,11.261805555555556,1.0,0,0,Loyal
M008220,2024-12-27,Gold,B12,35-44,Bangkok,3,20,4057.41,489,2,0.95,3,92,0.8,0.05,25.609027777777776,0.8898140762069392,3.098611111111111,0.6666666666666666,0,0,Loyal
M008221,2025-10-13,Silver,B34,18-24,Pattaya,33,7,1207.54,199,1,1.0,0,118,0.5714285714285714,0.2857142857142857,27.7369212962963,1.5771542870662123,25.56111111111111,0.5,1,2,At-risk regulars
M008223,2025-07-27,Bronze,B22,25-34,Bangkok,72,13,1670.6,277,5,0.6923076923076923,0,160,0.3846153846153846,0.3846153846153846,17.065798611111113,0.9591638547531036,7.802083333333333,1.0,0,3,Hibernating
M008226,2026-04-21,Bronze,B34,25-34,Pattaya,1,3,505.35,9,1,1.0,0,49,1.0,0.0,4.018402777777778,,7.113194444444445,4.0,0,1,One-and-done
M008227,2026-04-05,Bronze,B03,18-24,Bangkok,15,2,227.12,25,2,0.5,0,22,0.0,0.5,9.9625,,9.9625,3.0,0,1,One-and-done
M008228,2025-08-28,Silver,B31,25-34,Phuket,25,11,2386.58,245,3,0.8181818181818182,1,177,0.3636363636363636,0.3636363636363636,22.010416666666668,1.3516298444397938,23.36111111111111,2.0,1,0,Loyal
M008229,2025-07-01,Silver,B18,35-44,Bangkok,2,17,3165.68,303,2,0.9411764705882352,0,307,0.5294117647058824,0.2352941176470588,18.80568576388889,1.1257680781859982,12.821527777777778,1.5,0,0,Loyal
M008230,2026-02-13,Silver,B08,25-34,Bangkok,20,3,514.38,76,1,1.0,0,51,1.0,0.0,27.978819444444447,,38.94722222222222,1.0,0,2,At-risk regulars
M008235,2025-12-03,Bronze,B08,25-34,Bangkok,12,7,1766.55,148,3,0.7142857142857143,0,173,0.4285714285714285,0.2857142857142857,22.720254629629633,1.2158595778304548,27.0375,1.0,0,2,At-risk regulars
M008236,2025-08-19,Silver,B18,35-44,Bangkok,17,9,1722.29,254,1,1.0,0,168,0.5555555555555556,0.2222222222222222,29.627517361111114,1.340471684481707,21.12013888888889,2.0,0,0,Loyal
M008238,2026-03-20,Bronze,B13,35-44,Bangkok,31,2,496.21,41,1,1.0,0,48,0.5,0.0,10.379861111111111,,10.379861111111111,0.3333333333333333,0,1,One-and-done
M008240,2026-04-20,Bronze,B38,35-44,Khon Kaen,10,1,131.8,10,1,1.0,0,13,1.0,0.0,,,,2.0,0,1,One-and-done
M008242,2025-05-22,Bronze,B13,35-44,Bangkok,51,17,2622.4700000000003,343,6,0.7058823529411765,0,252,0.3529411764705882,0.3529411764705882,18.270399305555557,3.4766557345230256,12.952083333333333,0.5,1,3,Hibernating
M008243,2025-10-21,Bronze,B32,18-24,Phuket,14,10,1748.47,191,3,0.8,0,171,0.8,0.1,19.66689814814815,1.078074052604884,10.064583333333331,0.6666666666666666,0,0,Loyal
M008244,2025-09-06,Silver,B04,35-44,Bangkok,76,17,3180.82,236,4,0.8235294117647058,0,310,0.4705882352941176,0.2352941176470588,10.025651041666666,1.9964144786765825,39.27430555555556,1.0,1,3,Hibernating
M008245,2026-03-23,Bronze,B21,18-24,Bangkok,4,2,377.5,38,1,1.0,0,37,0.0,0.5,33.794444444444444,,33.794444444444444,1.0,0,1,One-and-done
M008246,2024-11-17,Bronze,B23,18-24,Bangkok,51,14,3005.48,529,1,1.0,0,294,0.7142857142857143,0.1428571428571428,36.75972222222222,1.5685599884316397,35.859722222222224,0.5,1,3,Hibernating
M008247,2026-03-20,Bronze,B38,25-34,Khon Kaen,9,2,233.31,41,1,1.0,0,22,0.5,0.0,31.67222222222222,,31.67222222222222,1.0,0,1,One-and-done
M008248,2025-11-25,Bronze,B25,45-54,Chiang Mai,40,8,1402.96,156,3,0.75,0,135,0.5,0.375,16.58075396825397,1.4219595527475202,11.2,0.5,0,3,Hibernating
M008249,2025-01-13,Silver,B16,35-44,Bangkok,0,75,14299.88,472,11,0.8666666666666667,0,1394,0.5733333333333334,0.3466666666666667,6.377608858858858,0.932761216362892,6.1618055555555555,0.8571428571428571,0,4,Champions
M008250,2025-03-03,Gold,B20,18-24,Bangkok,9,13,2518.5299999999997,423,2,0.9230769230769232,1,70,0.3846153846153846,0.2307692307692307,34.447800925925925,0.7958686539753259,15.464583333333334,1.0,0,0,Loyal
M008251,2025-09-16,Bronze,B03,35-44,Bangkok,24,12,2143.98,226,4,0.6666666666666666,1,107,0.5,0.25,18.341287878787877,1.353571101159434,10.899305555555555,1.0,0,0,Loyal
M008253,2025-09-30,Gold,B31,45-54,Phuket,0,117,24752.02,212,14,0.8632478632478633,15,292,0.5897435897435898,0.2735042735042735,1.829388170498084,0.7364404451695633,8.122222222222222,1.0555555555555556,0,4,Champions
M008254,2024-12-06,Silver,B17,45-54,Bangkok,79,12,1771.84,510,1,1.0,0,171,0.75,0.1666666666666666,39.14532828282828,1.5760760606651545,20.6125,1.0,1,3,Hibernating
M008255,2025-10-23,Gold,B24,55+,Bangkok,2,6,1921.94,189,2,0.8333333333333334,0,189,1.0,0.0,37.406666666666666,0.436300346049102,24.97361111111111,0.6666666666666666,0,2,At-risk regulars
M008257,2025-10-04,Bronze,B03,25-34,Bangkok,8,15,2600.21,208,5,0.6666666666666666,0,251,0.6,0.2,14.265724206349203,1.2267538445832449,38.70555555555555,0.5,1,0,Loyal
M008258,2024-11-14,Bronze,B14,25-34,Bangkok,82,17,3673.02,532,4,0.7647058823529411,0,360,0.5882352941176471,0.2941176470588235,28.137413194444445,2.4622982227393564,17.225,1.0,1,3,Hibernating
M008259,2026-04-16,Silver,B20,25-34,Bangkok,14,1,190.35,14,1,1.0,0,19,0.0,0.0,,,,2.0,0,1,One-and-done
M008260,2026-02-18,Bronze,B09,18-24,Bangkok,6,8,1244.51,71,2,0.875,0,120,0.5,0.0,9.2890873015873,0.74423661496816,18.647916666666667,1.25,0,2,At-risk regulars
M008261,2025-10-17,Silver,B12,25-34,Bangkok,6,7,1064.55,195,1,1.0,0,103,0.5714285714285714,0.1428571428571428,31.496759259259253,1.086757815794922,32.93472222222222,1.0,0,2,At-risk regulars
M008262,2025-07-09,Silver,B02,45-54,Bangkok,19,11,2610.12,295,3,0.8181818181818182,0,256,0.7272727272727273,0.1818181818181818,27.609166666666663,1.551015679739164,12.922916666666667,2.0,1,0,Loyal
M008263,2025-11-28,Gold,B30,35-44,Phuket,14,10,2162.37,153,3,0.8,0,210,0.6,0.2,15.483410493827158,1.448474381116868,4.89375,0.6666666666666666,0,0,Loyal
M008264,2025-07-25,Bronze,B19,35-44,Bangkok,39,7,1350.73,279,2,0.8571428571428571,0,132,0.4285714285714285,0.2857142857142857,40.01365740740741,1.3480056235100752,20.95347222222222,0.5,1,3,Hibernating
M008266,2026-04-26,Silver,B36,35-44,Pattaya,4,1,229.55,4,1,0.0,0,22,0.0,1.0,,,,2.0,0,1,One-and-done
M008267,2025-12-12,Bronze,B10,25-34,Bangkok,36,5,725.1700000000001,139,3,0.6,0,70,0.6,0.4,25.74392361111111,1.2164842859979723,22.147916666666667,0.5,0,2,At-risk regulars
M008268,2025-06-02,Bronze,B15,18-24,Bangkok,56,23,5061.42,332,3,0.9130434782608696,0,496,0.5217391304347826,0.2608695652173913,12.565625,3.2928584064827087,34.12222222222222,0.5,1,3,Hibernating
M008269,2026-03-24,Bronze,B38,18-24,Khon Kaen,22,2,405.35,37,2,0.5,0,40,0.5,0.0,14.85,,14.85,1.0,0,1,One-and-done
M008271,2026-03-08,Gold,B36,55+,Pattaya,11,3,1550.4599999999998,53,1,1.0,0,153,0.6666666666666666,0.6666666666666666,21.171180555555555,,15.900694444444444,0.6666666666666666,0,2,At-risk regulars
M008273,2026-02-28,Bronze,B11,25-34,Bangkok,1,7,1066.61,61,2,0.8571428571428571,0,103,0.5714285714285714,0.4285714285714285,9.966435185185183,2.025862674819032,4.75,0.6,0,2,At-risk regulars
M008274,2025-12-25,Gold,B20,45-54,Bangkok,5,6,918.76,126,1,1.0,0,90,0.5,0.1666666666666666,24.20513888888889,1.359963253036567,7.222916666666666,1.5,0,2,At-risk regulars
M008275,2026-04-20,Silver,B14,25-34,Bangkok,10,1,245.36,10,1,1.0,0,24,1.0,0.0,,,,2.0,0,1,One-and-done
M008277,2025-12-11,Silver,B36,25-34,Pattaya,28,5,801.95,140,1,1.0,0,77,0.0,0.4,28.080208333333335,0.6739907576946552,37.168055555555554,1.0,0,2,At-risk regulars
M008279,2025-12-26,Silver,B15,18-24,Bangkok,3,8,2477.62,125,2,0.875,0,243,0.5,0.125,17.41875,1.0892671737293254,7.3625,1.0,0,0,Loyal
M008281,2024-12-20,Silver,B21,55+,Bangkok,13,56,9559.55,496,5,0.9107142857142856,5,502,0.6071428571428571,0.2678571428571428,8.782020202020204,0.7348742919288758,13.944444444444445,0.6666666666666666,0,4,Champions
M008284,2025-09-16,Bronze,B26,18-24,Chiang Mai,39,8,1233.81,226,1,1.0,0,120,0.375,0.5,26.773313492063497,1.3383128164768423,38.03402777777778,0.5,1,3,Hibernating
M008285,2026-01-07,Bronze,B40,35-44,Khon Kaen,24,4,528.13,113,1,1.0,0,51,0.5,0.25,29.72199074074074,,14.936805555555557,2.0,0,2,At-risk regulars
M008287,2025-11-01,Gold,B23,25-34,Bangkok,22,6,1314.6,180,1,1.0,0,129,0.3333333333333333,0.5,31.530416666666667,2.238804633006975,7.756944444444445,2.0,0,2,At-risk regulars
M008289,2025-03-14,Bronze,B35,25-34,Pattaya,11,22,4288.17,412,6,0.7272727272727273,0,416,0.5909090909090909,0.2272727272727272,19.101851851851855,0.9163809653047456,5.051388888888889,0.6666666666666666,0,0,Loyal
M008290,2026-04-16,Bronze,B20,18-24,Bangkok,14,1,183.44,14,1,1.0,0,18,1.0,0.0,,,,2.0,0,1,One-and-done
M008292,2025-06-13,Bronze,B10,25-34,Bangkok,41,9,2999.14,321,2,0.8888888888888888,0,296,0.8888888888888888,0.1111111111111111,34.986111111111114,1.6888793422117427,16.115972222222222,0.5,0,3,Hibernating
M008296,2025-12-13,Bronze,B20,55+,Bangkok,45,7,1193.53,138,3,0.7142857142857143,0,115,0.5714285714285714,0.2857142857142857,15.45324074074074,0.7235432318694655,24.729861111111113,0.5,1,3,Hibernating
M008297,2026-03-21,Bronze,B09,25-34,Bangkok,1,2,172.63,40,1,1.0,0,16,0.5,0.5,38.859722222222224,,38.859722222222224,1.0,0,1,One-and-done
M008299,2026-01-18,Bronze,B30,45-54,Phuket,13,9,1362.45,102,4,0.6666666666666666,0,131,0.5555555555555556,0.3333333333333333,11.125173611111112,0.6775057341337343,14.875,0.75,0,0,Loyal
M008300,2026-04-09,Bronze,B04,45-54,Bangkok,12,2,306.11,21,1,1.0,0,30,0.5,0.5,9.196527777777778,,9.196527777777778,3.0,0,1,One-and-done
M008301,2025-08-27,Silver,B15,25-34,Bangkok,11,7,1641.08,246,3,0.5714285714285714,0,160,0.2857142857142857,0.5714285714285714,39.23032407407408,1.5569167634767127,39.51805555555555,2.0,1,2,At-risk regulars
M008303,2026-01-25,Silver,B33,18-24,Phuket,31,5,1644.91,95,1,1.0,0,163,0.6,0.2,15.97829861111111,4.202868549460299,4.696527777777778,0.3333333333333333,0,2,At-risk regulars
M008306,2025-06-30,Bronze,B10,35-44,Bangkok,53,11,1648.66,304,2,0.9090909090909092,0,160,0.3636363636363636,0.3636363636363636,25.12402777777778,1.9040503164858773,14.55902777777778,0.5,1,3,Hibernating
M008308,2026-03-22,Bronze,B02,18-24,Bangkok,5,4,616.47,39,1,1.0,0,60,0.5,0.5,11.154861111111112,,15.93125,2.0,0,2,At-risk regulars
M008309,2026-02-07,Silver,B10,45-54,Bangkok,8,5,1423.77,82,2,0.8,0,140,0.8,0.2,18.517708333333335,0.5820395973327155,26.972916666666663,1.0,0,2,At-risk regulars
M008314,2026-01-21,Silver,B25,35-44,Chiang Mai,9,10,3064.16,99,1,1.0,0,299,0.5,0.2,9.9875,1.1053319738499372,11.311111111111112,0.75,0,0,Loyal
M008315,2026-03-19,Silver,B11,55+,Bangkok,3,3,1315.33,42,1,1.0,0,130,0.3333333333333333,0.0,19.644791666666663,,19.474305555555556,1.5,0,2,At-risk regulars
M008317,2025-05-19,Gold,B25,25-34,Chiang Mai,2,45,13387.15,346,7,0.8666666666666667,6,313,0.4888888888888889,0.3111111111111111,7.828929924242425,1.7492512876488042,10.995833333333334,0.8,0,4,Champions
M008319,2026-02-21,Bronze,B27,18-24,Chiang Mai,22,3,392.86,68,2,0.6666666666666666,0,37,0.6666666666666666,0.3333333333333333,22.782291666666666,,15.595833333333331,1.0,0,1,One-and-done
M008320,2026-04-12,Bronze,B30,25-34,Phuket,3,2,348.56,18,1,1.0,0,34,0.5,0.5,14.600694444444445,,14.600694444444445,3.0,0,1,One-and-done
M008321,2026-04-22,Silver,B09,45-54,Bangkok,8,1,205.69,8,1,1.0,0,20,1.0,0.0,,,,2.0,0,1,One-and-done
M008322,2026-01-31,Bronze,B40,25-34,Khon Kaen,5,8,962.95,89,2,0.875,0,92,0.375,0.5,12.056150793650795,1.045087361349636,6.448611111111111,2.0,0,2,At-risk regulars
M008323,2025-12-22,Silver,B01,35-44,Bangkok,21,5,1664.37,129,2,0.8,0,164,0.4,0.0,27.11736111111111,0.9098991539116662,29.082638888888887,1.0,0,2,At-risk regulars
M008327,2026-03-11,Bronze,B17,25-34,Bangkok,27,2,301.28999999999996,50,1,1.0,0,29,0.5,0.0,22.741666666666667,,22.741666666666667,1.0,0,1,One-and-done
M008328,2025-12-04,Bronze,B10,25-34,Bangkok,15,6,963.96,147,1,1.0,0,94,0.6666666666666666,0.0,26.401666666666664,1.095549313531904,25.440277777777776,1.0,0,2,At-risk regulars
M008330,2025-08-04,Bronze,B17,45-54,Bangkok,18,8,1262.75,269,2,0.875,0,122,0.75,0.125,35.89424603174603,2.195569535374224,11.047222222222222,2.0,1,2,At-risk regulars
M008331,2025-12-19,Bronze,B31,18-24,Phuket,53,4,1123.37,132,2,0.75,0,111,0.0,0.75,26.33194444444445,,22.175,0.5,0,3,Hibernating
M008333,2026-02-20,Bronze,B35,25-34,Pattaya,2,4,540.36,69,2,0.75,0,52,0.75,0.0,22.377314814814813,,32.06875,1.5,0,2,At-risk regulars
M008334,2024-12-01,Bronze,B16,35-44,Bangkok,2,73,13319.56,515,9,0.8767123287671232,0,1291,0.6027397260273972,0.2876712328767123,7.1234471450617285,2.1141463602144346,7.772916666666666,0.3333333333333333,0,4,Champions
M008335,2025-07-06,Bronze,B08,25-34,Bangkok,19,8,1828.32,298,2,0.875,0,180,0.25,0.5,39.84781746031746,1.5793318866669206,32.27708333333333,2.0,1,0,Loyal
M008337,2025-12-31,Bronze,B34,25-34,Pattaya,15,5,824.5799999999999,120,2,0.8,0,80,0.6,0.2,26.2734375,2.1712592886814623,13.986805555555556,1.0,0,2,At-risk regulars
M008338,2025-09-13,Bronze,B02,18-24,Bangkok,22,9,1566.5700000000002,229,2,0.8888888888888888,0,151,0.7777777777777778,0.3333333333333333,25.868489583333336,1.1379965252876616,16.974305555555556,1.0,0,0,Loyal
M008339,2024-11-04,Bronze,B14,55+,Bangkok,54,17,2620.46,542,2,0.9411764705882352,0,254,0.6470588235294118,0.2941176470588235,30.53046875,2.366012152541206,36.05972222222222,0.5,1,3,Hibernating
M008341,2026-02-02,Bronze,B25,35-44,Chiang Mai,24,4,596.05,87,2,0.75,0,58,1.0,0.0,21.026157407407407,,30.141666666666666,0.6666666666666666,0,2,At-risk regulars
M008343,2026-02-01,Bronze,B17,18-24,Bangkok,50,3,460.1,88,3,0.3333333333333333,0,44,0.6666666666666666,0.3333333333333333,18.850347222222226,,16.731944444444444,0.5,0,3,Hibernating
M008345,2025-12-27,Silver,B24,35-44,Bangkok,30,35,6661.8,124,6,0.8571428571428571,0,647,0.4285714285714285,0.2857142857142857,2.7553717320261444,1.205713796937815,20.934722222222224,0.0769230769230769,1,4,Champions
M008346,2026-03-06,Gold,B10,25-34,Bangkok,15,3,611.1800000000001,55,2,0.6666666666666666,0,60,1.0,0.0,20.040972222222223,,26.136111111111113,1.5,0,2,At-risk regulars
M008348,2025-05-25,Bronze,B28,35-44,Chiang Mai,20,8,1325.14,340,3,0.75,0,129,0.375,0.375,45.72748015873016,1.9758452285441988,37.55277777777778,2.0,1,2,At-risk regulars
M008349,2025-03-02,Bronze,B09,35-44,Bangkok,19,16,3419.63,424,4,0.8125,0,335,0.8125,0.25,26.99310185185185,0.9553568203500316,14.765972222222222,1.0,0,0,Loyal
M008350,2025-12-07,Bronze,B01,25-34,Bangkok,7,16,3001.73,144,4,0.75,0,292,0.625,0.375,9.10962962962963,0.888615598660878,11.8,1.0,0,0,Loyal
M008351,2025-07-13,Bronze,B01,25-34,Bangkok,21,10,1993.29,291,1,1.0,0,195,0.7,0.2,29.985802469135805,1.9188629109922295,3.720138888888889,2.0,0,0,Loyal
M008353,2026-02-25,Silver,B24,55+,Bangkok,50,2,774.13,64,1,1.0,0,76,0.5,0.0,14.17013888888889,,14.17013888888889,0.5,0,3,Hibernating
M008356,2026-02-14,Bronze,B19,25-34,Bangkok,5,7,1199.01,75,2,0.8571428571428571,0,117,0.2857142857142857,0.4285714285714285,11.699074074074076,0.5296147211040828,34.05972222222222,1.6666666666666667,0,2,At-risk regulars
M008358,2026-02-15,Bronze,B26,55+,Chiang Mai,16,3,838.46,74,1,1.0,0,83,0.6666666666666666,0.3333333333333333,28.922916666666666,,35.83263888888889,1.0,0,2,At-risk regulars
M008360,2025-08-31,Bronze,B02,18-24,Bangkok,28,6,1667.67,242,2,0.8333333333333334,0,164,0.6666666666666666,0.1666666666666666,42.91166666666667,1.4201594683039016,37.922916666666666,2.0,1,2,At-risk regulars
M008361,2026-03-27,Silver,B21,25-34,Bangkok,18,2,409.16,34,1,1.0,0,40,0.0,0.5,15.842361111111112,,15.842361111111112,1.0,0,1,One-and-done
M008362,2025-12-13,Bronze,B39,45-54,Khon Kaen,25,4,732.18,138,3,0.5,0,71,0.5,0.75,37.525925925925925,,38.5375,2.0,0,2,At-risk regulars
M008363,2026-04-22,Silver,B16,45-54,Bangkok,8,1,237.12,8,1,1.0,0,23,1.0,0.0,,,,2.0,0,1,One-and-done
M008365,2026-04-30,Silver,B09,35-44,Bangkok,0,1,146.79,0,1,1.0,0,14,1.0,0.0,,,,2.0,0,1,One-and-done
M008367,2026-04-19,Silver,B15,25-34,Bangkok,11,1,89.64,11,1,1.0,0,8,0.0,1.0,,,,2.0,0,1,One-and-done
M008368,2025-07-08,Bronze,B01,45-54,Bangkok,34,5,501.61,296,2,0.8,0,47,0.4,0.0,65.43836805555556,5.002449002703813,16.352083333333333,0.5,0,2,At-risk regulars
M008371,2025-10-16,Bronze,B23,45-54,Bangkok,5,10,1506.0,196,2,0.8,0,148,0.4,0.3,21.234104938271603,0.9400597212651506,3.308333333333333,1.5,0,0,Loyal
M008372,2025-06-11,Bronze,B23,45-54,Bangkok,32,6,1440.97,323,1,1.0,0,141,0.3333333333333333,0.3333333333333333,58.246805555555554,0.4810866212630632,11.95,0.5,0,2,At-risk regulars
M008373,2026-04-21,Silver,B22,25-34,Bangkok,9,1,97.15,9,1,1.0,0,9,1.0,0.0,,,,2.0,0,1,One-and-done
M008374,2025-08-05,Silver,B07,45-54,Bangkok,10,7,855.04,268,1,1.0,0,82,0.8571428571428571,0.1428571428571428,42.995254629629635,1.6068884693927676,36.892361111111114,2.0,1,2,At-risk regulars
M008377,2025-11-05,Silver,B08,55+,Bangkok,32,4,617.49,176,1,1.0,0,59,0.5,0.5,48.07939814814815,,31.354861111111113,0.3333333333333333,0,2,At-risk regulars
M008383,2025-07-28,Bronze,B30,18-24,Phuket,19,11,2227.84,276,2,0.9090909090909092,1,89,0.2727272727272727,0.3636363636363636,25.69736111111111,1.0311392707586478,3.9618055555555554,1.0,0,0,Loyal
M008385,2025-09-08,Silver,B02,35-44,Bangkok,6,27,6314.2300000000005,234,2,0.9629629629629628,2,381,0.6296296296296297,0.2222222222222222,8.78346688034188,0.6342569728417498,7.061111111111111,6.0,0,4,Champions
M008386,2025-10-03,Silver,B05,25-34,Bangkok,4,24,4624.2,209,6,0.7916666666666666,0,451,0.5,0.3333333333333333,8.922071256038647,1.3896761230184536,15.028472222222222,0.6,0,4,Champions
M008387,2025-10-15,Bronze,B22,25-34,Bangkok,8,5,1056.06,197,1,1.0,0,103,0.8,0.0,47.26197916666666,2.8147325816710036,20.01736111111111,1.0,0,2,At-risk regulars
M008388,2025-11-27,Silver,B22,18-24,Bangkok,2,10,1663.37,154,3,0.8,0,160,0.4,0.3,16.87530864197531,1.113844751979042,27.633333333333333,1.0,0,0,Loyal
M008390,2026-02-24,Silver,B19,25-34,Bangkok,8,4,608.69,65,2,0.75,0,60,0.5,0.25,18.95347222222222,,5.125,1.0,0,2,At-risk regulars
M008391,2024-09-07,Bronze,B09,35-44,Bangkok,13,84,16806.15,600,10,0.8809523809523809,0,1638,0.5,0.2976190476190476,7.066900937081661,0.7502821997868995,12.09375,1.0,0,4,Champions
M008392,2025-09-08,Bronze,B34,35-44,Pattaya,3,7,1517.05,234,2,0.8571428571428571,0,147,0.2857142857142857,0.1428571428571428,38.50798611111111,1.3761364366773556,34.81458333333333,2.0,1,2,At-risk regulars
M008394,2025-09-15,Gold,B17,45-54,Bangkok,40,10,3022.19,227,2,0.9,1,107,0.4,0.3,20.745756172839503,1.1257193345501473,16.585416666666667,0.5,0,3,Hibernating
M008395,2026-04-22,Silver,B23,25-34,Bangkok,8,1,379.66,8,1,1.0,0,37,1.0,0.0,,,,2.0,0,1,One-and-done
M008396,2026-01-17,Silver,B12,25-34,Bangkok,12,16,3257.08,103,3,0.875,1,106,0.5,0.375,6.083564814814815,1.7533466872448251,5.935416666666667,0.8,0,0,Loyal
M008397,2026-03-06,Bronze,B21,18-24,Bangkok,0,8,2678.71,55,3,0.75,0,264,0.25,0.375,7.85704365079365,0.7345121768134674,5.241666666666666,1.5,0,0,Loyal
M008398,2026-04-01,Bronze,B15,25-34,Bangkok,29,1,57.4,29,1,1.0,0,5,1.0,0.0,,,,2.0,0,1,One-and-done
M008399,2025-10-18,Bronze,B28,25-34,Chiang Mai,31,6,1066.86,194,1,1.0,0,103,0.1666666666666666,0.6666666666666666,32.64,1.1410385105016403,36.05,0.5,0,2,At-risk regulars
M008400,2026-01-14,Silver,B18,35-44,Bangkok,24,5,818.04,106,2,0.8,0,80,0.8,0.2,20.54652777777778,0.965239145462326,21.096527777777776,1.0,0,2,At-risk regulars
M008401,2025-12-11,Bronze,B13,35-44,Bangkok,4,12,1548.72,140,4,0.75,0,149,0.25,0.6666666666666666,12.3635101010101,1.503737302753466,30.845833333333335,2.0,0,0,Loyal
M008402,2025-08-14,Bronze,B21,25-34,Bangkok,25,10,1188.53,259,1,1.0,0,115,0.8,0.1,26.050617283950615,1.0629434071816088,6.569444444444445,1.0,0,2,At-risk regulars
M008403,2026-03-13,Silver,B10,18-24,Bangkok,44,2,256.36,48,2,0.5,0,24,1.0,0.0,3.89375,,3.89375,0.3333333333333333,0,1,One-and-done
M008405,2026-01-26,Bronze,B04,45-54,Bangkok,9,8,1750.96,94,1,1.0,0,172,0.75,0.25,12.15029761904762,0.5120520730921788,38.99444444444445,0.8,0,0,Loyal
M008406,2025-11-27,Gold,B32,35-44,Phuket,17,7,2240.16,154,1,1.0,2,73,0.5714285714285714,0.4285714285714285,22.83993055555555,1.2094002261607537,23.46527777777778,1.0,0,0,Loyal
M008407,2025-07-15,Bronze,B22,25-34,Bangkok,6,5,959.88,289,2,0.8,0,93,1.0,0.0,70.75902777777777,6.394941891178024,14.022222222222222,1.0,0,2,At-risk regulars
M008408,2026-03-12,Bronze,B09,35-44,Bangkok,16,3,405.66,49,1,1.0,0,39,0.6666666666666666,0.0,16.367361111111112,,14.791666666666666,0.6666666666666666,0,1,One-and-done
M008409,2026-02-17,Bronze,B23,18-24,Bangkok,34,3,580.61,72,2,0.6666666666666666,0,56,0.6666666666666666,0.3333333333333333,19.010069444444444,,12.264583333333333,0.5,1,2,At-risk regulars
M008410,2025-10-07,Bronze,B13,18-24,Bangkok,19,8,1626.04,205,2,0.75,0,158,0.625,0.25,26.630753968253966,1.5556829097014262,10.091666666666669,1.0,1,0,Loyal
M008411,2025-05-31,Bronze,B07,25-34,Bangkok,24,7,1576.39,334,3,0.7142857142857143,0,154,0.5714285714285714,0.1428571428571428,51.62175925925927,1.8481152497780953,38.65763888888889,2.0,1,2,At-risk regulars
M008414,2026-04-18,Bronze,B33,35-44,Phuket,12,1,73.36,12,1,1.0,0,7,1.0,1.0,,,,2.0,0,1,One-and-done
M008416,2025-10-03,Bronze,B34,35-44,Pattaya,28,7,843.5999999999999,209,2,0.8571428571428571,0,80,0.8571428571428571,0.1428571428571428,30.174768518518515,1.5891314278904405,24.009027777777774,2.0,0,2,At-risk regulars
M008417,2026-02-04,Silver,B05,35-44,Bangkok,1,4,908.74,85,1,1.0,0,88,0.75,0.25,28.011342592592595,,24.334027777777777,1.0,0,2,At-risk regulars
M008418,2026-04-22,Bronze,B34,35-44,Pattaya,8,1,62.94,8,1,1.0,0,6,1.0,0.0,,,,2.0,0,1,One-and-done
M008419,2026-01-31,Gold,B22,55+,Bangkok,7,6,2027.56,89,1,1.0,0,200,0.6666666666666666,0.1666666666666666,16.365833333333335,0.4726351563670818,38.766666666666666,0.75,0,2,At-risk regulars
